ID,UNICODE DESCRIPTION,Entity,mode,type,latex,category,op dict
U1D4DC,MATHEMATICAL BOLD SCRIPT CAPITAL M, ,math,alphabetic,\mathbcal{M},Lu,
U1D4DD,MATHEMATICAL BOLD SCRIPT CAPITAL N, ,math,alphabetic,\mathbcal{N},Lu,
U1D4DE,MATHEMATICAL BOLD SCRIPT CAPITAL O, ,math,alphabetic,\mathbcal{O},Lu,
U1D4DF,MATHEMATICAL BOLD SCRIPT CAPITAL P, ,math,alphabetic,\mathbcal{P},Lu,
U1D4E0,MATHEMATICAL BOLD SCRIPT CAPITAL Q, ,math,alphabetic,\mathbcal{Q},Lu,
U1D4E1,MATHEMATICAL BOLD SCRIPT CAPITAL R, ,math,alphabetic,\mathbcal{R},Lu,
U1D4E2,MATHEMATICAL BOLD SCRIPT CAPITAL S, ,math,alphabetic,\mathbcal{S},Lu,
U1D4E3,MATHEMATICAL BOLD SCRIPT CAPITAL T, ,math,alphabetic,\mathbcal{T},Lu,
U1D4E4,MATHEMATICAL BOLD SCRIPT CAPITAL U, ,math,alphabetic,\mathbcal{U},Lu,
U1D4E5,MATHEMATICAL BOLD SCRIPT CAPITAL V, ,math,alphabetic,\mathbcal{V},Lu,
U1D4E6,MATHEMATICAL BOLD SCRIPT CAPITAL W, ,math,alphabetic,\mathbcal{W},Lu,
U1D4E7,MATHEMATICAL BOLD SCRIPT CAPITAL X, ,math,alphabetic,\mathbcal{X},Lu,
U1D4E8,MATHEMATICAL BOLD SCRIPT CAPITAL Y, ,math,alphabetic,\mathbcal{Y},Lu,
U1D4E9,MATHEMATICAL BOLD SCRIPT CAPITAL Z, ,math,alphabetic,\mathbcal{Z},Lu,
U1D4EA,MATHEMATICAL BOLD SCRIPT SMALL A, ,math,alphabetic,\mathbcal{a},Ll,
U1D4EB,MATHEMATICAL BOLD SCRIPT SMALL B, ,math,alphabetic,\mathbcal{b},Ll,
U1D4EC,MATHEMATICAL BOLD SCRIPT SMALL C, ,math,alphabetic,\mathbcal{c},Ll,
U1D4ED,MATHEMATICAL BOLD SCRIPT SMALL D, ,math,alphabetic,\mathbcal{d},Ll,
U1D4EE,MATHEMATICAL BOLD SCRIPT SMALL E, ,math,alphabetic,\mathbcal{e},Ll,
U1D4EF,MATHEMATICAL BOLD SCRIPT SMALL F, ,math,alphabetic,\mathbcal{f},Ll,
U1D4F0,MATHEMATICAL BOLD SCRIPT SMALL G, ,math,alphabetic,\mathbcal{g},Ll,
U1D4F1,MATHEMATICAL BOLD SCRIPT SMALL H, ,math,alphabetic,\mathbcal{h},Ll,
U1D4F2,MATHEMATICAL BOLD SCRIPT SMALL I, ,math,alphabetic,\mathbcal{i},Ll,
U1D4F3,MATHEMATICAL BOLD SCRIPT SMALL J, ,math,alphabetic,\mathbcal{j},Ll,
U1D4F4,MATHEMATICAL BOLD SCRIPT SMALL K, ,math,alphabetic,\mathbcal{k},Ll,
U1D4F5,MATHEMATICAL BOLD SCRIPT SMALL L, ,math,alphabetic,\mathbcal{l},Ll,
U1D4F6,MATHEMATICAL BOLD SCRIPT SMALL M, ,math,alphabetic,\mathbcal{m},Ll,
U1D4F7,MATHEMATICAL BOLD SCRIPT SMALL N, ,math,alphabetic,\mathbcal{n},Ll,
U1D4F8,MATHEMATICAL BOLD SCRIPT SMALL O, ,math,alphabetic,\mathbcal{o},Ll,
U1D4F9,MATHEMATICAL BOLD SCRIPT SMALL P, ,math,alphabetic,\mathbcal{p},Ll,
U1D4FA,MATHEMATICAL BOLD SCRIPT SMALL Q, ,math,alphabetic,\mathbcal{q},Ll,
U1D4FB,MATHEMATICAL BOLD SCRIPT SMALL R, ,math,alphabetic,\mathbcal{r},Ll,
U1D4FC,MATHEMATICAL BOLD SCRIPT SMALL S, ,math,alphabetic,\mathbcal{s},Ll,
U1D4FD,MATHEMATICAL BOLD SCRIPT SMALL T, ,math,alphabetic,\mathbcal{t},Ll,
U1D4FE,MATHEMATICAL BOLD SCRIPT SMALL U, ,math,alphabetic,\mathbcal{u},Ll,
U1D4FF,MATHEMATICAL BOLD SCRIPT SMALL V, ,math,alphabetic,\mathbcal{v},Ll,
U1D500,MATHEMATICAL BOLD SCRIPT SMALL W, ,math,alphabetic,\mathbcal{w},Ll,
U1D501,MATHEMATICAL BOLD SCRIPT SMALL X, ,math,alphabetic,\mathbcal{x},Ll,
U1D502,MATHEMATICAL BOLD SCRIPT SMALL Y, ,math,alphabetic,\mathbcal{y},Ll,
U1D503,MATHEMATICAL BOLD SCRIPT SMALL Z, ,math,alphabetic,\mathbcal{z},Ll,
U1D504,MATHEMATICAL FRAKTUR CAPITAL A,Afr,math,alphabetic,\mathfrak{A},Lu,
U1D505,MATHEMATICAL FRAKTUR CAPITAL B,Bfr,math,alphabetic,\mathfrak{B},Lu,
U1D506,unassigned, ,math,alphabetic, , ,
U1D507,MATHEMATICAL FRAKTUR CAPITAL D,Dfr,math,alphabetic,\mathfrak{D},Lu,
U1D508,MATHEMATICAL FRAKTUR CAPITAL E,Efr,math,alphabetic,\mathfrak{E},Lu,
U1D509,MATHEMATICAL FRAKTUR CAPITAL F,Ffr,math,alphabetic,\mathfrak{F},Lu,
U1D50A,MATHEMATICAL FRAKTUR CAPITAL G,Gfr,math,alphabetic,\mathfrak{G},Lu,
U1D50B,unassigned, ,math,alphabetic, , ,
U1D50C,unassigned, ,math,alphabetic, , ,
U1D50D,MATHEMATICAL FRAKTUR CAPITAL J,Jfr,math,alphabetic,\mathfrak{J},Lu,
U1D50E,MATHEMATICAL FRAKTUR CAPITAL K,Kfr,math,alphabetic,\mathfrak{K},Lu,
U1D50F,MATHEMATICAL FRAKTUR CAPITAL L,Lfr,math,alphabetic,\mathfrak{L},Lu,
U1D510,MATHEMATICAL FRAKTUR CAPITAL M,Mfr,math,alphabetic,\mathfrak{M},Lu,
U1D511,MATHEMATICAL FRAKTUR CAPITAL N,Nfr,math,alphabetic,\mathfrak{N},Lu,
U1D512,MATHEMATICAL FRAKTUR CAPITAL O,Ofr,math,alphabetic,\mathfrak{O},Lu,
U1D513,MATHEMATICAL FRAKTUR CAPITAL P,Pfr,math,alphabetic,\mathfrak{P},Lu,
U1D514,MATHEMATICAL FRAKTUR CAPITAL Q,Qfr,math,alphabetic,\mathfrak{Q},Lu,
U1D515,unassigned, ,math,alphabetic, , ,
U1D516,MATHEMATICAL FRAKTUR CAPITAL S,Sfr,math,alphabetic,\mathfrak{S},Lu,
U1D517,MATHEMATICAL FRAKTUR CAPITAL T,Tfr,math,alphabetic,\mathfrak{T},Lu,
U1D518,MATHEMATICAL FRAKTUR CAPITAL U,Ufr,math,alphabetic,\mathfrak{U},Lu,
U1D519,MATHEMATICAL FRAKTUR CAPITAL V,Vfr,math,alphabetic,\mathfrak{V},Lu,
U1D51A,MATHEMATICAL FRAKTUR CAPITAL W,Wfr,math,alphabetic,\mathfrak{W},Lu,
U1D51B,MATHEMATICAL FRAKTUR CAPITAL X,Xfr,math,alphabetic,\mathfrak{X},Lu,
U1D51C,MATHEMATICAL FRAKTUR CAPITAL Y,Yfr,math,alphabetic,\mathfrak{Y},Lu,
U1D51D,unassigned, ,math,alphabetic, , ,
U1D51E,MATHEMATICAL FRAKTUR SMALL A,afr,math,alphabetic,\mathfrak{a},Ll,
U1D51F,MATHEMATICAL FRAKTUR SMALL B,bfr,math,alphabetic,\mathfrak{b},Ll,
U1D520,MATHEMATICAL FRAKTUR SMALL C,cfr,math,alphabetic,\mathfrak{c},Ll,
U1D521,MATHEMATICAL FRAKTUR SMALL D,dfr,math,alphabetic,\mathfrak{d},Ll,
U1D522,MATHEMATICAL FRAKTUR SMALL E,efr,math,alphabetic,\mathfrak{e},Ll,
U1D523,MATHEMATICAL FRAKTUR SMALL F,ffr,math,alphabetic,\mathfrak{f},Ll,
U1D524,MATHEMATICAL FRAKTUR SMALL G,gfr,math,alphabetic,\mathfrak{g},Ll,
U1D525,MATHEMATICAL FRAKTUR SMALL H,hfr,math,alphabetic,\mathfrak{h},Ll,
U1D526,MATHEMATICAL FRAKTUR SMALL I,ifr,math,alphabetic,\mathfrak{i},Ll,
U1D527,MATHEMATICAL FRAKTUR SMALL J,jfr,math,alphabetic,\mathfrak{j},Ll,
U1D528,MATHEMATICAL FRAKTUR SMALL K,kfr,math,alphabetic,\mathfrak{k},Ll,
U1D529,MATHEMATICAL FRAKTUR SMALL L,lfr,math,alphabetic,\mathfrak{l},Ll,
U1D52A,MATHEMATICAL FRAKTUR SMALL M,mfr,math,alphabetic,\mathfrak{m},Ll,
U1D52B,MATHEMATICAL FRAKTUR SMALL N,nfr,math,alphabetic,\mathfrak{n},Ll,
U1D52C,MATHEMATICAL FRAKTUR SMALL O,ofr,math,alphabetic,\mathfrak{o},Ll,
U1D52D,MATHEMATICAL FRAKTUR SMALL P,pfr,math,alphabetic,\mathfrak{p},Ll,
U1D52E,MATHEMATICAL FRAKTUR SMALL Q,qfr,math,alphabetic,\mathfrak{q},Ll,
U1D52F,MATHEMATICAL FRAKTUR SMALL R,rfr,math,alphabetic,\mathfrak{r},Ll,
U1D530,MATHEMATICAL FRAKTUR SMALL S,sfr,math,alphabetic,\mathfrak{s},Ll,
U1D531,MATHEMATICAL FRAKTUR SMALL T,tfr,math,alphabetic,\mathfrak{t},Ll,
U1D532,MATHEMATICAL FRAKTUR SMALL U,ufr,math,alphabetic,\mathfrak{u},Ll,
U1D533,MATHEMATICAL FRAKTUR SMALL V,vfr,math,alphabetic,\mathfrak{v},Ll,
U1D534,MATHEMATICAL FRAKTUR SMALL W,wfr,math,alphabetic,\mathfrak{w},Ll,
U1D535,MATHEMATICAL FRAKTUR SMALL X,xfr,math,alphabetic,\mathfrak{x},Ll,
U1D536,MATHEMATICAL FRAKTUR SMALL Y,yfr,math,alphabetic,\mathfrak{y},Ll,
U1D537,MATHEMATICAL FRAKTUR SMALL Z,zfr,math,alphabetic,\mathfrak{z},Ll,
U1D538,MATHEMATICAL DOUBLE-STRUCK CAPITAL A,Aopf,math,alphabetic,\mathbb{A},Lu,
U1D539,MATHEMATICAL DOUBLE-STRUCK CAPITAL B,Bopf,math,alphabetic,\mathbb{B},Lu,
U1D53A,unassigned, ,math,alphabetic, , ,
U1D53B,MATHEMATICAL DOUBLE-STRUCK CAPITAL D,Dopf,math,alphabetic,\mathbb{D},Lu,
U1D53C,MATHEMATICAL DOUBLE-STRUCK CAPITAL E,Eopf,math,alphabetic,\mathbb{E},Lu,
U1D53D,MATHEMATICAL DOUBLE-STRUCK CAPITAL F,Fopf,math,alphabetic,\mathbb{F},Lu,
U1D53E,MATHEMATICAL DOUBLE-STRUCK CAPITAL G,Gopf,math,alphabetic,\mathbb{G},Lu,
U1D53F,unassigned, ,math,alphabetic, , ,
U1D540,MATHEMATICAL DOUBLE-STRUCK CAPITAL I,Iopf,math,alphabetic,\mathbb{I},Lu,
U1D541,MATHEMATICAL DOUBLE-STRUCK CAPITAL J,Jopf,math,alphabetic,\mathbb{J},Lu,
U1D542,MATHEMATICAL DOUBLE-STRUCK CAPITAL K,Kopf,math,alphabetic,\mathbb{K},Lu,
U1D543,MATHEMATICAL DOUBLE-STRUCK CAPITAL L,Lopf,math,alphabetic,\mathbb{L},Lu,
U1D544,MATHEMATICAL DOUBLE-STRUCK CAPITAL M,Mopf,math,alphabetic,\mathbb{M},Lu,
U1D545,unassigned, ,math,alphabetic, , ,
U1D546,MATHEMATICAL DOUBLE-STRUCK CAPITAL O,Oopf,math,alphabetic,\mathbb{O},Lu,
U1D547,unassigned, ,math,alphabetic, , ,
U1D548,unassigned, ,math,alphabetic, , ,
U1D549,unassigned, ,math,alphabetic, , ,
U1D54A,MATHEMATICAL DOUBLE-STRUCK CAPITAL S,Sopf,math,alphabetic,\mathbb{S},Lu,
U1D54B,MATHEMATICAL DOUBLE-STRUCK CAPITAL T,Topf,math,alphabetic,\mathbb{T},Lu,
U1D54C,MATHEMATICAL DOUBLE-STRUCK CAPITAL U,Uopf,math,alphabetic,\mathbb{U},Lu,
U1D54D,MATHEMATICAL DOUBLE-STRUCK CAPITAL V,Vopf,math,alphabetic,\mathbb{V},Lu,
U1D54E,MATHEMATICAL DOUBLE-STRUCK CAPITAL W,Wopf,math,alphabetic,\mathbb{W},Lu,
U1D54F,MATHEMATICAL DOUBLE-STRUCK CAPITAL X,Xopf,math,alphabetic,\mathbb{X},Lu,
U1D550,MATHEMATICAL DOUBLE-STRUCK CAPITAL Y,Yopf,math,alphabetic,\mathbb{Y},Lu,
U1D551,unassigned, ,math,alphabetic, , ,
U1D552,MATHEMATICAL DOUBLE-STRUCK SMALL A,aopf,math,alphabetic,\mathbb{a},Ll,
U1D553,MATHEMATICAL DOUBLE-STRUCK SMALL B,bopf,math,alphabetic,\mathbb{b},Ll,
U1D554,MATHEMATICAL DOUBLE-STRUCK SMALL C,copf,math,alphabetic,\mathbb{c},Ll,
U1D555,MATHEMATICAL DOUBLE-STRUCK SMALL D,dopf,math,alphabetic,\mathbb{d},Ll,
U1D556,MATHEMATICAL DOUBLE-STRUCK SMALL E,eopf,math,alphabetic,\mathbb{e},Ll,
U1D557,MATHEMATICAL DOUBLE-STRUCK SMALL F,fopf,math,alphabetic,\mathbb{f},Ll,
U1D558,MATHEMATICAL DOUBLE-STRUCK SMALL G,gopf,math,alphabetic,\mathbb{g},Ll,
U1D559,MATHEMATICAL DOUBLE-STRUCK SMALL H,hopf,math,alphabetic,\mathbb{h},Ll,
U1D55A,MATHEMATICAL DOUBLE-STRUCK SMALL I,iopf,math,alphabetic,\mathbb{i},Ll,
U1D55B,MATHEMATICAL DOUBLE-STRUCK SMALL J,jopf,math,alphabetic,\mathbb{j},Ll,
U1D55C,MATHEMATICAL DOUBLE-STRUCK SMALL K,kopf,math,alphabetic,\mathbb{k},Ll,
U1D55D,MATHEMATICAL DOUBLE-STRUCK SMALL L,lopf,math,alphabetic,\mathbb{l},Ll,
U1D55E,MATHEMATICAL DOUBLE-STRUCK SMALL M,mopf,math,alphabetic,\mathbb{m},Ll,
U1D55F,MATHEMATICAL DOUBLE-STRUCK SMALL N,nopf,math,alphabetic,\mathbb{n},Ll,
U1D560,MATHEMATICAL DOUBLE-STRUCK SMALL O,oopf,math,alphabetic,\mathbb{o},Ll,
U1D561,MATHEMATICAL DOUBLE-STRUCK SMALL P,popf,math,alphabetic,\mathbb{p},Ll,
U1D562,MATHEMATICAL DOUBLE-STRUCK SMALL Q,qopf,math,alphabetic,\mathbb{q},Ll,
U1D563,MATHEMATICAL DOUBLE-STRUCK SMALL R,ropf,math,alphabetic,\mathbb{r},Ll,
U1D564,MATHEMATICAL DOUBLE-STRUCK SMALL S,sopf,math,alphabetic,\mathbb{s},Ll,
U1D565,MATHEMATICAL DOUBLE-STRUCK SMALL T,topf,math,alphabetic,\mathbb{t},Ll,
U1D566,MATHEMATICAL DOUBLE-STRUCK SMALL U,uopf,math,alphabetic,\mathbb{u},Ll,
U1D567,MATHEMATICAL DOUBLE-STRUCK SMALL V,vopf,math,alphabetic,\mathbb{v},Ll,
U1D568,MATHEMATICAL DOUBLE-STRUCK SMALL W,wopf,math,alphabetic,\mathbb{w},Ll,
U1D569,MATHEMATICAL DOUBLE-STRUCK SMALL X,xopf,math,alphabetic,\mathbb{x},Ll,
U1D56A,MATHEMATICAL DOUBLE-STRUCK SMALL Y,yopf,math,alphabetic,\mathbb{y},Ll,
U1D56B,MATHEMATICAL DOUBLE-STRUCK SMALL Z,zopf,math,alphabetic,\mathbb{z},Ll,
U1D56C,MATHEMATICAL BOLD FRAKTUR CAPITAL A, ,math,alphabetic,\mathbfrak{A},Lu,
U1D56D,MATHEMATICAL BOLD FRAKTUR CAPITAL B, ,math,alphabetic,\mathbfrak{B},Lu,
U1D56E,MATHEMATICAL BOLD FRAKTUR CAPITAL C, ,math,alphabetic,\mathbfrak{C},Lu,
U1D56F,MATHEMATICAL BOLD FRAKTUR CAPITAL D, ,math,alphabetic,\mathbfrak{D},Lu,
U1D570,MATHEMATICAL BOLD FRAKTUR CAPITAL E, ,math,alphabetic,\mathbfrak{E},Lu,
U1D571,MATHEMATICAL BOLD FRAKTUR CAPITAL F, ,math,alphabetic,\mathbfrak{F},Lu,
U1D572,MATHEMATICAL BOLD FRAKTUR CAPITAL G, ,math,alphabetic,\mathbfrak{G},Lu,
U1D573,MATHEMATICAL BOLD FRAKTUR CAPITAL H, ,math,alphabetic,\mathbfrak{H},Lu,
U1D574,MATHEMATICAL BOLD FRAKTUR CAPITAL I, ,math,alphabetic,\mathbfrak{I},Lu,
U1D575,MATHEMATICAL BOLD FRAKTUR CAPITAL J, ,math,alphabetic,\mathbfrak{J},Lu,
U1D576,MATHEMATICAL BOLD FRAKTUR CAPITAL K, ,math,alphabetic,\mathbfrak{K},Lu,
U1D577,MATHEMATICAL BOLD FRAKTUR CAPITAL L, ,math,alphabetic,\mathbfrak{L},Lu,
U1D578,MATHEMATICAL BOLD FRAKTUR CAPITAL M, ,math,alphabetic,\mathbfrak{M},Lu,
U1D579,MATHEMATICAL BOLD FRAKTUR CAPITAL N, ,math,alphabetic,\mathbfrak{N},Lu,
U1D57A,MATHEMATICAL BOLD FRAKTUR CAPITAL O, ,math,alphabetic,\mathbfrak{O},Lu,
U1D57B,MATHEMATICAL BOLD FRAKTUR CAPITAL P, ,math,alphabetic,\mathbfrak{P},Lu,
U1D57C,MATHEMATICAL BOLD FRAKTUR CAPITAL Q, ,math,alphabetic,\mathbfrak{Q},Lu,
U1D57D,MATHEMATICAL BOLD FRAKTUR CAPITAL R, ,math,alphabetic,\mathbfrak{R},Lu,
U1D57E,MATHEMATICAL BOLD FRAKTUR CAPITAL S, ,math,alphabetic,\mathbfrak{S},Lu,
U1D57F,MATHEMATICAL BOLD FRAKTUR CAPITAL T, ,math,alphabetic,\mathbfrak{T},Lu,
U1D580,MATHEMATICAL BOLD FRAKTUR CAPITAL U, ,math,alphabetic,\mathbfrak{U},Lu,
U1D581,MATHEMATICAL BOLD FRAKTUR CAPITAL V, ,math,alphabetic,\mathbfrak{V},Lu,
U1D582,MATHEMATICAL BOLD FRAKTUR CAPITAL W, ,math,alphabetic,\mathbfrak{W},Lu,
U1D583,MATHEMATICAL BOLD FRAKTUR CAPITAL X, ,math,alphabetic,\mathbfrak{X},Lu,
U1D584,MATHEMATICAL BOLD FRAKTUR CAPITAL Y, ,math,alphabetic,\mathbfrak{Y},Lu,
U1D585,MATHEMATICAL BOLD FRAKTUR CAPITAL Z, ,math,alphabetic,\mathbfrak{Z},Lu,
U1D586,MATHEMATICAL BOLD FRAKTUR SMALL A, ,math,alphabetic,\mathbfrak{a},Ll,
U1D587,MATHEMATICAL BOLD FRAKTUR SMALL B, ,math,alphabetic,\mathbfrak{b},Ll,
U1D588,MATHEMATICAL BOLD FRAKTUR SMALL C, ,math,alphabetic,\mathbfrak{c},Ll,
U1D589,MATHEMATICAL BOLD FRAKTUR SMALL D, ,math,alphabetic,\mathbfrak{d},Ll,
U1D58A,MATHEMATICAL BOLD FRAKTUR SMALL E, ,math,alphabetic,\mathbfrak{e},Ll,
U1D58B,MATHEMATICAL BOLD FRAKTUR SMALL F, ,math,alphabetic,\mathbfrak{f},Ll,
U1D58C,MATHEMATICAL BOLD FRAKTUR SMALL G, ,math,alphabetic,\mathbfrak{g},Ll,
U1D58D,MATHEMATICAL BOLD FRAKTUR SMALL H, ,math,alphabetic,\mathbfrak{h},Ll,
U1D58E,MATHEMATICAL BOLD FRAKTUR SMALL I, ,math,alphabetic,\mathbfrak{i},Ll,
U1D58F,MATHEMATICAL BOLD FRAKTUR SMALL J, ,math,alphabetic,\mathbfrak{j},Ll,
U1D590,MATHEMATICAL BOLD FRAKTUR SMALL K, ,math,alphabetic,\mathbfrak{k},Ll,
U1D591,MATHEMATICAL BOLD FRAKTUR SMALL L, ,math,alphabetic,\mathbfrak{l},Ll,
U1D592,MATHEMATICAL BOLD FRAKTUR SMALL M, ,math,alphabetic,\mathbfrak{m},Ll,
U1D593,MATHEMATICAL BOLD FRAKTUR SMALL N, ,math,alphabetic,\mathbfrak{n},Ll,
U1D594,MATHEMATICAL BOLD FRAKTUR SMALL O, ,math,alphabetic,\mathbfrak{o},Ll,
U1D595,MATHEMATICAL BOLD FRAKTUR SMALL P, ,math,alphabetic,\mathbfrak{p},Ll,
U1D596,MATHEMATICAL BOLD FRAKTUR SMALL Q, ,math,alphabetic,\mathbfrak{q},Ll,
U1D597,MATHEMATICAL BOLD FRAKTUR SMALL R, ,math,alphabetic,\mathbfrak{r},Ll,
U1D598,MATHEMATICAL BOLD FRAKTUR SMALL S, ,math,alphabetic,\mathbfrak{s},Ll,
U1D599,MATHEMATICAL BOLD FRAKTUR SMALL T, ,math,alphabetic,\mathbfrak{t},Ll,
U1D59A,MATHEMATICAL BOLD FRAKTUR SMALL U, ,math,alphabetic,\mathbfrak{u},Ll,
U1D59B,MATHEMATICAL BOLD FRAKTUR SMALL V, ,math,alphabetic,\mathbfrak{v},Ll,
U1D59C,MATHEMATICAL BOLD FRAKTUR SMALL W, ,math,alphabetic,\mathbfrak{w},Ll,
U1D59D,MATHEMATICAL BOLD FRAKTUR SMALL X, ,math,alphabetic,\mathbfrak{x},Ll,
U1D59E,MATHEMATICAL BOLD FRAKTUR SMALL Y, ,math,alphabetic,\mathbfrak{y},Ll,
U1D59F,MATHEMATICAL BOLD FRAKTUR SMALL Z, ,math,alphabetic,\mathbfrak{z},Ll,
U1D5A0,MATHEMATICAL SANS-SERIF CAPITAL A, ,math,alphabetic,\mathsf{A},Lu,
U1D5A1,MATHEMATICAL SANS-SERIF CAPITAL B, ,math,alphabetic,\mathsf{B},Lu,
U1D5A2,MATHEMATICAL SANS-SERIF CAPITAL C, ,math,alphabetic,\mathsf{C},Lu,
U1D5A3,MATHEMATICAL SANS-SERIF CAPITAL D, ,math,alphabetic,\mathsf{D},Lu,
U1D5A4,MATHEMATICAL SANS-SERIF CAPITAL E, ,math,alphabetic,\mathsf{E},Lu,
U1D5A5,MATHEMATICAL SANS-SERIF CAPITAL F, ,math,alphabetic,\mathsf{F},Lu,
U1D5A6,MATHEMATICAL SANS-SERIF CAPITAL G, ,math,alphabetic,\mathsf{G},Lu,
U1D5A7,MATHEMATICAL SANS-SERIF CAPITAL H, ,math,alphabetic,\mathsf{H},Lu,
U1D5A8,MATHEMATICAL SANS-SERIF CAPITAL I, ,math,alphabetic,\mathsf{I},Lu,
U1D5A9,MATHEMATICAL SANS-SERIF CAPITAL J, ,math,alphabetic,\mathsf{J},Lu,
U1D5AA,MATHEMATICAL SANS-SERIF CAPITAL K, ,math,alphabetic,\mathsf{K},Lu,
U1D5AB,MATHEMATICAL SANS-SERIF CAPITAL L,,math,alphabetic,\mathsf{L},Lu,
U1D5AC,MATHEMATICAL SANS-SERIF CAPITAL M, ,math,alphabetic,\mathsf{M},Lu,
U1D5AD,MATHEMATICAL SANS-SERIF CAPITAL N, ,math,alphabetic,\mathsf{N},Lu,
U1D5AE,MATHEMATICAL SANS-SERIF CAPITAL O, ,math,alphabetic,\mathsf{O},Lu,
U1D5AF,MATHEMATICAL SANS-SERIF CAPITAL P, ,math,alphabetic,\mathsf{P},Lu,
U1D5B0,MATHEMATICAL SANS-SERIF CAPITAL Q, ,math,alphabetic,\mathsf{Q},Lu,
U1D5B1,MATHEMATICAL SANS-SERIF CAPITAL R, ,math,alphabetic,\mathsf{R},Lu,
U1D5B2,MATHEMATICAL SANS-SERIF CAPITAL S,,math,alphabetic,\mathsf{S},Lu,
U1D5B3,MATHEMATICAL SANS-SERIF CAPITAL T, ,math,alphabetic,\mathsf{T},Lu,
U1D5B4,MATHEMATICAL SANS-SERIF CAPITAL U, ,math,alphabetic,\mathsf{U},Lu,
U1D5B5,MATHEMATICAL SANS-SERIF CAPITAL V, ,math,alphabetic,\mathsf{V},Lu,
U1D5B6,MATHEMATICAL SANS-SERIF CAPITAL W, ,math,alphabetic,\mathsf{W},Lu,
U1D5B7,MATHEMATICAL SANS-SERIF CAPITAL X, ,math,alphabetic,\mathsf{X},Lu,
U1D5B8,MATHEMATICAL SANS-SERIF CAPITAL Y, ,math,alphabetic,\mathsf{Y},Lu,
U1D5B9,MATHEMATICAL SANS-SERIF CAPITAL Z, ,math,alphabetic,\mathsf{Z},Lu,
U1D5BA,MATHEMATICAL SANS-SERIF SMALL A, ,math,alphabetic,\mathsf{a},Ll,
U1D5BB,MATHEMATICAL SANS-SERIF SMALL B, ,math,alphabetic,\mathsf{b},Ll,
U1D5BC,MATHEMATICAL SANS-SERIF SMALL C, ,math,alphabetic,\mathsf{c},Ll,
U1D5BD,MATHEMATICAL SANS-SERIF SMALL D, ,math,alphabetic,\mathsf{d},Ll,
U1D5BE,MATHEMATICAL SANS-SERIF SMALL E, ,math,alphabetic,\mathsf{e},Ll,
U1D5BF,MATHEMATICAL SANS-SERIF SMALL F, ,math,alphabetic,\mathsf{f},Ll,
U1D5C0,MATHEMATICAL SANS-SERIF SMALL G, ,math,alphabetic,\mathsf{g},Ll,
U1D5C1,MATHEMATICAL SANS-SERIF SMALL H, ,math,alphabetic,\mathsf{h},Ll,
U1D5C2,MATHEMATICAL SANS-SERIF SMALL I, ,math,alphabetic,\mathsf{i},Ll,
U1D5C3,MATHEMATICAL SANS-SERIF SMALL J, ,math,alphabetic,\mathsf{j},Ll,
U1D5C4,MATHEMATICAL SANS-SERIF SMALL K, ,math,alphabetic,\mathsf{k},Ll,
U1D5C5,MATHEMATICAL SANS-SERIF SMALL L, ,math,alphabetic,\mathsf{l},Ll,
U1D5C6,MATHEMATICAL SANS-SERIF SMALL M, ,math,alphabetic,\mathsf{m},Ll,
U1D5C7,MATHEMATICAL SANS-SERIF SMALL N, ,math,alphabetic,\mathsf{n},Ll,
U1D5C8,MATHEMATICAL SANS-SERIF SMALL O, ,math,alphabetic,\mathsf{o},Ll,
U1D5C9,MATHEMATICAL SANS-SERIF SMALL P, ,math,alphabetic,\mathsf{p},Ll,
U1D5CA,MATHEMATICAL SANS-SERIF SMALL Q, ,math,alphabetic,\mathsf{q},Ll,
U1D5CB,MATHEMATICAL SANS-SERIF SMALL R, ,math,alphabetic,\mathsf{r},Ll,
U1D5CC,MATHEMATICAL SANS-SERIF SMALL S, ,math,alphabetic,\mathsf{s},Ll,
U1D5CD,MATHEMATICAL SANS-SERIF SMALL T, ,math,alphabetic,\mathsf{t},Ll,
U1D5CE,MATHEMATICAL SANS-SERIF SMALL U, ,math,alphabetic,\mathsf{u},Ll,
U1D5CF,MATHEMATICAL SANS-SERIF SMALL V, ,math,alphabetic,\mathsf{v},Ll,
U1D5D0,MATHEMATICAL SANS-SERIF SMALL W, ,math,alphabetic,\mathsf{w},Ll,
U1D5D1,MATHEMATICAL SANS-SERIF SMALL X, ,math,alphabetic,\mathsf{x},Ll,
U1D5D2,MATHEMATICAL SANS-SERIF SMALL Y, ,math,alphabetic,\mathsf{y},Ll,
U1D5D3,MATHEMATICAL SANS-SERIF SMALL Z, ,math,alphabetic,\mathsf{z},Ll,
U1D5D4,MATHEMATICAL SANS-SERIF BOLD CAPITAL A, ,math,alphabetic,\mathsfbf{A},Lu,
U1D5D5,MATHEMATICAL SANS-SERIF BOLD CAPITAL B, ,math,alphabetic,\mathsfbf{B},Lu,
U1D5D6,MATHEMATICAL SANS-SERIF BOLD CAPITAL C, ,math,alphabetic,\mathsfbf{C},Lu,
U1D5D7,MATHEMATICAL SANS-SERIF BOLD CAPITAL D, ,math,alphabetic,\mathsfbf{D},Lu,
U1D5D8,MATHEMATICAL SANS-SERIF BOLD CAPITAL E, ,math,alphabetic,\mathsfbf{E},Lu,
U1D5D9,MATHEMATICAL SANS-SERIF BOLD CAPITAL F, ,math,alphabetic,\mathsfbf{F},Lu,
